shell,test_distance,difference
PAPA148_127MM_AP_S_DIEGO,25000,
PAPA148_127MM_AP_S_DIEGO,30000,
PAPA150_152MM_AP_VALLEJO,30000,
PAPA154_127MM_AP_JOSHUA,20000,
PAPA154_127MM_AP_JOSHUA,25000,
PAPA154_127MM_AP_JOSHUA,30000,
PAPA156_406MM_AP_WVIRGINIA_44,30000,
PAPA158_127MM_AP_HALFORD,20000,
PAPA158_127MM_AP_HALFORD,25000,
PAPA158_127MM_AP_HALFORD,30000,
PAPA203_203MM_AP_MK_21_T11,25000,
PAPA203_203MM_AP_MK_21_T11,30000,
PAPA205_203MM_AP_ILLINOIS,25000,
PAPA205_203MM_AP_ILLINOIS,30000,
PAPA991_457MM_AP_CONNECTICUT,30000,
PAPA993_457MM_AP_UTAH,30000,
PBPA002_381mm_AP_APC_MarkXXIIb,30000,
PBPA005_102MM_AP_CAMPBELTOWN,20000,
PBPA005_102MM_AP_CAMPBELTOWN,25000,
PBPA005_102MM_AP_CAMPBELTOWN,30000,
PBPA009_152MM_AP_100LBS,20000,
PBPA009_152MM_AP_100LBS,25000,
PBPA009_152MM_AP_100LBS,30000,
PBPA011_152MM_AP_4CRH,20000,
PBPA011_152MM_AP_4CRH,25000,
PBPA011_152MM_AP_4CRH,30000,
PBPA013_152MM_AP_4CRH_SC,20000,
PBPA013_152MM_AP_4CRH_SC,25000,
PBPA013_152MM_AP_4CRH_SC,30000,
PBPA016_152MM_AP_6CRH_MK4,25000,
PBPA016_152MM_AP_6CRH_MK4,30000,
PBPA017_152MM_AP_MK5,25000,
PBPA017_152MM_AP_MK5,30000,
PBPA021_152MM_AP_BEL,25000,
PBPA021_152MM_AP_BEL,30000,
PBPA024_381MM_AP_HOOD,30000,
PBPA028_305MM_MX_AP,30000,
PBPA031_343MM_MV_IIA_AP,30000,
PBPA033_343MM_MV_IA_AP,30000,
PBPA039_406MM_MI_IB_AP,30000,
PBPA043_356MM_MVII_MVIIB_AP,30000,
PBPA048_120MM_QFMIX_AP_G,15000,
PBPA048_120MM_QFMIX_AP_G,20000,
PBPA048_120MM_QFMIX_AP_G,25000,
PBPA048_120MM_QFMIX_AP_G,30000,
PBPA053_381MM_AP_MKXXIIB_C,30000,
PBPA059_356MM_AP_DUKE,30000,
PBPA061_120_AP_COSSACK,15000,
PBPA061_120_AP_COSSACK,20000,
PBPA061_120_AP_COSSACK,25000,
PBPA061_120_AP_COSSACK,30000,
PBPA062_114MM_SAP_55LB,20000,
PBPA062_114MM_SAP_55LB,25000,
PBPA062_114MM_SAP_55LB,30000,
PBPA064_102MM_AP_QF_MKIV,15000,
PBPA064_102MM_AP_QF_MKIV,20000,
PBPA064_102MM_AP_QF_MKIV,25000,
PBPA064_102MM_AP_QF_MKIV,30000,
PBPA066_102MM_AP_38LBS,20000,
PBPA066_102MM_AP_38LBS,25000,
PBPA066_102MM_AP_38LBS,30000,
PBPA068_120MM_SAP_62LBS,20000,
PBPA068_120MM_SAP_62LBS,25000,
PBPA068_120MM_SAP_62LBS,30000,
PBPA075_305MM_AP_DREAD,30000,
PBPA079_203MM_AP_EXETER,25000,
PBPA079_203MM_AP_EXETER,30000,
PBPA084_234MM_AP_6CRH,30000,
PBPA086_203MM_AP_256LBS,25000,
PBPA086_203MM_AP_256LBS,30000,
PBPA087_203MM_AP_LONDON,25000,
PBPA087_203MM_AP_LONDON,30000,
PBPA090_190MM_AP_200LBS,25000,
PBPA090_190MM_AP_200LBS,30000,
PBPA092_234MM_AP_CHESHIRE,30000,
PBPA093_152MM_AP_BELFAST2,25000,
PBPA093_152MM_AP_BELFAST2,30000,
PBPA096_152MM_AP_PLYMOUTH,25000,
PBPA096_152MM_AP_PLYMOUTH,30000,
PBPA098_305MM_AP_AGINCOURT,30000,
PBPA099_152MM_AP_TIGER59,25000,
PBPA099_152MM_AP_TIGER59,30000,
PBPA101_127MM_AP_DRUID,25000,
PBPA101_127MM_AP_DRUID,30000,
PBPA103_381MM_AP_REPULSE,30000,
PBPA108_234MM_AP_GIBRALTAR,30000,
PBPA110_356MM_AP_MARLB,30000,
PBPA112_133MM_AP_DIDO,20000,
PBPA112_133MM_AP_DIDO,25000,
PBPA112_133MM_AP_DIDO,30000,
PBPA113_152MM_AP_MK5_T11,25000,
PBPA113_152MM_AP_MK5_T11,30000,
PBPA115_305MM_MX_AP_BC,30000,
PBPA117_343MM_MV_AP_BC,30000,
PBPA119_381MM_AP_MKXXIIB_BC,30000,
PBPA130_203MM_AP_HAMPSHIRE,30000,
PBPA133_381MM_AP_RENOWN,30000,
PBPA134_234MM_AP_MONMOUTH,30000,
PBPA137_203MM_AP_NOTTINGHAM,25000,
PBPA137_203MM_AP_NOTTINGHAM,30000,
PBPA991_234MM_AP_CYCLOPS,30000,
PFPA004_138MM_40_1923_AP,20000,
PFPA004_138MM_40_1923_AP,25000,
PFPA004_138MM_40_1923_AP,30000,
PFPA006_165MM_45_1893_AP,20000,
PFPA006_165MM_45_1893_AP,25000,
PFPA006_165MM_45_1893_AP,30000,
PFPA008_139MM_55_1923_AP,20000,
PFPA008_139MM_55_1923_AP,25000,
PFPA008_139MM_55_1923_AP,30000,
PFPA011_155MM_50_1920_AP,25000,
PFPA011_155MM_50_1920_AP,30000,
PFPA013_152MM_55_1930_AP_1931,25000,
PFPA013_152MM_55_1930_AP_1931,30000,
PFPA015_152MM_55_1930_AP_1937,25000,
PFPA015_152MM_55_1930_AP_1937,30000,
PFPA019_203MM_50_1924_AP,30000,
PFPA021_203MM_55_1931_AP,30000,
PFPA027_152MM_GRASSE_AP,25000,
PFPA027_152MM_GRASSE_AP,30000,
PFPA028_130MM_40_1919_AP,20000,
PFPA028_130MM_40_1919_AP,25000,
PFPA028_130MM_40_1919_AP,30000,
PFPA030_138MM_AP_AIGLE,20000,
PFPA030_138MM_AP_AIGLE,25000,
PFPA030_138MM_AP_AIGLE,30000,
PFPA032_305MM_45_1910_AP,25000,
PFPA032_305MM_45_1910_AP,30000,
PFPA034_340MM_45_1912_AP,30000,
PFPA042_340MM_45_1930_AP,30000,
PFPA051_139MM_AP_TERRIBLE_1924,25000,
PFPA051_139MM_AP_TERRIBLE_1924,30000,
PFPA055_AP_TST_TERRIBLE,25000,
PFPA055_AP_TST_TERRIBLE,30000,
PFPA057_130MM_AP_SIROCCO,20000,
PFPA057_130MM_AP_SIROCCO,25000,
PFPA057_130MM_AP_SIROCCO,30000,
PFPA059_139MM_55_1924_AP,25000,
PFPA059_139MM_55_1924_AP,30000,
PFPA060_100MM_45_1892_AP,20000,
PFPA060_100MM_45_1892_AP,25000,
PFPA060_100MM_45_1892_AP,30000,
PFPA065_127MM_54_1948_AP_MG,20000,
PFPA065_127MM_54_1948_AP_MG,25000,
PFPA065_127MM_54_1948_AP_MG,30000,
PFPA067_152MM_BAYARD,25000,
PFPA067_152MM_BAYARD,30000,
PFPA070_127MM_AP_MARCEAU,20000,
PFPA070_127MM_AP_MARCEAU,25000,
PFPA070_127MM_AP_MARCEAU,30000,
PFPA087_305MM_45_1910_AP_TOULON,30000,
PFPA092_203MM_AP_DUPLEIX,30000,
PGPA007_105MM_AP_PSGR,15000,
PGPA007_105MM_AP_PSGR,20000,
PGPA007_105MM_AP_PSGR,25000,
PGPA007_105MM_AP_PSGR,30000,
PGPA014_105MM_AP_SAP_PZ_GR,15000,
PGPA014_105MM_AP_SAP_PZ_GR,20000,
PGPA014_105MM_AP_SAP_PZ_GR,25000,
PGPA014_105MM_AP_SAP_PZ_GR,30000,
PGPA019_150MM_AP_PSGR_L3_7,20000,
PGPA019_150MM_AP_PSGR_L3_7,25000,
PGPA019_150MM_AP_PSGR_L3_7,30000,
PGPA020_150MM_AP_PSGR_L3_7_C25,25000,
PGPA020_150MM_AP_PSGR_L3_7_C25,30000,
PGPA023_203MM_AP_PZ_SPR_GGR_L4_4,30000,
PGPA028_105MM_AP_EMDEN,15000,
PGPA028_105MM_AP_EMDEN,20000,
PGPA028_105MM_AP_EMDEN,25000,
PGPA028_105MM_AP_EMDEN,30000,
PGPA032_305MM_AP_PZ_GR_L3_4,30000,
PGPA036_380MM_AP_PZ_GR_L3_5,30000,
PGPA056_283MM_AP_PZ_GR_L3_2,25000,
PGPA056_283MM_AP_PZ_GR_L3_2,30000,
PGPA061_305MM_AP_KA,30000,
PGPA063_203MM_AP_P_O,30000,
PGPA065_128MM_AP_SK_C34,20000,
PGPA065_128MM_AP_SK_C34,25000,
PGPA065_128MM_AP_SK_C34,30000,
PGPA067_150MM_AP_PSGR_L4_5,25000,
PGPA067_150MM_AP_PSGR_L4_5,30000,
PGPA069_105MM_AP_SK_C32,15000,
PGPA069_105MM_AP_SK_C32,20000,
PGPA069_105MM_AP_SK_C32,25000,
PGPA069_105MM_AP_SK_C32,30000,
PGPA071_128MM_AP_C41,20000,
PGPA071_128MM_AP_C41,25000,
PGPA071_128MM_AP_C41,30000,
PGPA073_88MM_AP_SK_L45,15000,
PGPA073_88MM_AP_SK_L45,20000,
PGPA073_88MM_AP_SK_L45,25000,
PGPA073_88MM_AP_SK_L45,30000,
PGPA077_128MM_AP_T61,20000,
PGPA077_128MM_AP_T61,25000,
PGPA077_128MM_AP_T61,30000,
PGPA079_150MM_AP_Z39,25000,
PGPA079_150MM_AP_Z39,30000,
PGPA082_350MM_AP_PEFRIEDRICH,30000,
PGPA083_210MM_AP_PSGR_L4_1,30000,
PGPA089_150MM_AP_MAINZ,25000,
PGPA089_150MM_AP_MAINZ,30000,
PGPA096_128MM_AP_Z35,20000,
PGPA096_128MM_AP_Z35,25000,
PGPA096_128MM_AP_Z35,30000,
PGPA100_150MM_AP_L3_8_MUNCHEN,25000,
PGPA100_150MM_AP_L3_8_MUNCHEN,30000,
PGPA104_128MM_AP_Z44,20000,
PGPA104_128MM_AP_Z44,25000,
PGPA104_128MM_AP_Z44,30000,
PGPA106_128MM_AP_ZF6,20000,
PGPA106_128MM_AP_ZF6,25000,
PGPA106_128MM_AP_ZF6,30000,
PGPA108_150MM_AP_PSGR_L3_7_C25_AUSF_B,30000,
PGPA109_150MM_AP_PSGR_L3_7_C25_AUSF_C,30000,
PGPA112_150MM_AP_PSGR_L4_5_AUSF_B,25000,
PGPA112_150MM_AP_PSGR_L4_5_AUSF_B,30000,
PGPA114_150MM_AP_WEIMAR,25000,
PGPA114_150MM_AP_WEIMAR,30000,
PGPA120_150MM_AP_SCHONBERG,25000,
PGPA120_150MM_AP_SCHONBERG,30000,
PGPA122_350MM_AP_SK_C14,30000,
PGPA125_150MM_AP_WH_BLACKTEMPLAR,25000,
PGPA125_150MM_AP_WH_BLACKTEMPLAR,30000,
PGPA135_210MM_AP_T11,30000,
PGPA137_350MM_AP_ANHALT,30000,
PGPA139_305MM_AP_A_SCHRODER,30000,
PGPA141_150MM_AP_LEIPZIG,25000,
PGPA141_150MM_AP_LEIPZIG,30000,
PGPA143_105MM_AP_Z_42,20000,
PGPA143_105MM_AP_Z_42,25000,
PGPA143_105MM_AP_Z_42,30000,
PHPA002_120_AP_FRIESLAND,20000,
PHPA002_120_AP_FRIESLAND,25000,
PHPA002_120_AP_FRIESLAND,30000,
PHPA009_150MM_AP_BOFORS,25000,
PHPA009_150MM_AP_BOFORS,30000,
PHPA011_203MM_AP_PZ_SPR_GGR_L4_4,30000,
PHPA013_152MM_AP_BOFORS,25000,
PHPA013_152MM_AP_BOFORS,30000,
PHPA015_152MM_AP_DE_ZEVEN,25000,
PHPA015_152MM_AP_DE_ZEVEN,30000,
PHPA017_120MM_40_AP_KRUPP,15000,
PHPA017_120MM_40_AP_KRUPP,20000,
PHPA017_120MM_40_AP_KRUPP,25000,
PHPA017_120MM_40_AP_KRUPP,30000,
PHPA020_120_AP_GRONINGEN,20000,
PHPA020_120_AP_GRONINGEN,25000,
PHPA020_120_AP_GRONINGEN,30000,
PHPA022_150MM_AP_TROMP,25000,
PHPA022_150MM_AP_TROMP,30000,
PHPA024_203MM_AP_SPEIJK,30000,
PIPA004_152MM_53_AP_EARLY_DUCA,25000,
PIPA004_152MM_53_AP_EARLY_DUCA,30000,
PIPA005_320MM_AP_Model1936,30000,
PIPA009_152MM_55_AP_ABRUZZI,25000,
PIPA009_152MM_55_AP_ABRUZZI,30000,
PIPA016_120MM_AP_LEONE,20000,
PIPA016_120MM_AP_LEONE,25000,
PIPA016_120MM_AP_LEONE,30000,
PIPA018_320MM_AP_GCESARE,30000,
PIPA024_120MM_50_1909_AP,20000,
PIPA024_120MM_50_1909_AP,25000,
PIPA024_120MM_50_1909_AP,30000,
PIPA027_150MM_AP_PSGR_L3_7,20000,
PIPA027_150MM_AP_PSGR_L3_7,25000,
PIPA027_150MM_AP_PSGR_L3_7,30000,
PIPA029_152MM_53_AP_1926,25000,
PIPA029_152MM_53_AP_1926,30000,
PIPA034_203MM_50_1924_AP,25000,
PIPA034_203MM_50_1924_AP,30000,
PIPA035_203MM_53_1927_AP,30000,
PIPA037_203MM_50_AP_GENOVA,25000,
PIPA037_203MM_50_AP_GENOVA,30000,
PIPA039_203MM_53_AP_GORIZIA,30000,
PIPA049_305MM_46_1909_AP,30000,
PJPA001_Shell_356mm_AP_APC_Type_91,30000,
PJPA008_Shell_203mm_AP_AP_Type_91,25000,
PJPA008_Shell_203mm_AP_AP_Type_91,30000,
PJPA011_Shell_127mm_AP_Type_0,20000,
PJPA011_Shell_127mm_AP_Type_0,25000,
PJPA011_Shell_127mm_AP_Type_0,30000,
PJPA013_Shell_140mm_AP_C_capped,20000,
PJPA013_Shell_140mm_AP_C_capped,25000,
PJPA013_Shell_140mm_AP_C_capped,30000,
PJPA016_127MM_AP_YUKIKAZE,20000,
PJPA016_127MM_AP_YUKIKAZE,25000,
PJPA016_127MM_AP_YUKIKAZE,30000,
PJPA023_Shell_120mm_AP_C_Type_0,20000,
PJPA023_Shell_120mm_AP_C_Type_0,25000,
PJPA023_Shell_120mm_AP_C_Type_0,30000,
PJPA025_Shell_155mm_AP_APC_Type_91,25000,
PJPA025_Shell_155mm_AP_APC_Type_91,30000,
PJPA027_Shell_120mm_AP_C,15000,
PJPA027_Shell_120mm_AP_C,20000,
PJPA027_Shell_120mm_AP_C,25000,
PJPA027_Shell_120mm_AP_C,30000,
PJPA030_Shell_305mm_AP_APC_41_year_Type,30000,
PJPA033_Shell_305mm_AP_APC_41_year_Type,25000,
PJPA033_Shell_305mm_AP_APC_41_year_Type,30000,
PJPA035_Shell_356mm_AP_AP_Type_5,30000,
PJPA041_76mm_AP_Type_0,15000,
PJPA041_76mm_AP_Type_0,20000,
PJPA041_76mm_AP_Type_0,25000,
PJPA041_76mm_AP_Type_0,30000,
PJPA043_Shell_152mm_AP_C_Type_4,20000,
PJPA043_Shell_152mm_AP_C_Type_4,25000,
PJPA043_Shell_152mm_AP_C_Type_4,30000,
PJPA048_200mm_AP_APC_Type_5,30000,
PJPA050_305mm_AP_APC_Mark_VI,25000,
PJPA050_305mm_AP_APC_Mark_VI,30000,
PJPA060_SHELL_305MM_AP_850LBS,20000,
PJPA060_SHELL_305MM_AP_850LBS,25000,
PJPA060_SHELL_305MM_AP_850LBS,30000,
PJPA063_100MM_AP_C_TYPE_98_MG,20000,
PJPA063_100MM_AP_C_TYPE_98_MG,25000,
PJPA063_100MM_AP_C_TYPE_98_MG,30000,
PJPA069_410MM_AP_MUTSU,30000,
PJPA074_127mm_AP_Mk42_Harekaze,25000,
PJPA074_127mm_AP_Mk42_Harekaze,30000,
PJPA075_127mm_50_AP_HAREKAZE,20000,
PJPA075_127mm_50_AP_HAREKAZE,25000,
PJPA075_127mm_50_AP_HAREKAZE,30000,
PJPA077_100MM_AP_HAREKAZE,20000,
PJPA077_100MM_AP_HAREKAZE,25000,
PJPA077_100MM_AP_HAREKAZE,30000,
PJPA083_127_AP_ASASHIO,20000,
PJPA083_127_AP_ASASHIO,25000,
PJPA083_127_AP_ASASHIO,30000,
PJPA086_152MM_AP_YAHAGI,20000,
PJPA086_152MM_AP_YAHAGI,25000,
PJPA086_152MM_AP_YAHAGI,30000,
PJPA094_127MM_AP_YUDACHI,20000,
PJPA094_127MM_AP_YUDACHI,25000,
PJPA094_127MM_AP_YUDACHI,30000,
PJPA097_127MM_AP_HAYATE,20000,
PJPA097_127MM_AP_HAYATE,25000,
PJPA097_127MM_AP_HAYATE,30000,
PJPA102_150MM_55_AP_C28_HAREKAZE_2,25000,
PJPA102_150MM_55_AP_C28_HAREKAZE_2,30000,
PJPA106_140MM_AP_KITAKAMI,20000,
PJPA106_140MM_AP_KITAKAMI,25000,
PJPA106_140MM_AP_KITAKAMI,30000,
PJPA110_356MM_AP_ISE,30000,
PJPA112_356MM_AP_HYUGA,30000,
PJPA115_AP_HIEI,30000,
PJPA120_127MM_AP_T11,20000,
PJPA120_127MM_AP_T11,25000,
PJPA120_127MM_AP_T11,30000,
PJPA122_203MM_AP_MAYA2,25000,
PJPA122_203MM_AP_MAYA2,30000,
PJPA127_127MM_AP_TOKACHI,20000,
PJPA127_127MM_AP_TOKACHI,25000,
PJPA127_127MM_AP_TOKACHI,30000,
PJPA129_150MM_60_AP_CL,25000,
PJPA129_150MM_60_AP_CL,30000,
PJPA133_155MM_50_AP_CL,25000,
PJPA133_155MM_50_AP_CL,30000,
PJPA135_152MM_AP_CL,20000,
PJPA135_152MM_AP_CL,25000,
PJPA135_152MM_AP_CL,30000,
PJPA616_356MM_AP_ISE,30000,
PJPA626_356MM_AP_ISE,30000,
PJPA918_Shell_203mm_AP_AP_Type_91,25000,
PJPA918_Shell_203mm_AP_AP_Type_91,30000,
PJPA920_Shell_203mm_AP_AP_Type_91,25000,
PJPA920_Shell_203mm_AP_AP_Type_91,30000,
PJPA922_Shell_203mm_AP_AP_Type_91,25000,
PJPA922_Shell_203mm_AP_AP_Type_91,30000,
PJPA999_Useless_AP_Special,30000,
PRPA001_Shell_152mm_AP_AP_91lbs,15000,
PRPA001_Shell_152mm_AP_AP_91lbs,20000,
PRPA001_Shell_152mm_AP_AP_91lbs,25000,
PRPA001_Shell_152mm_AP_AP_91lbs,30000,
PRPA003_130mm_AP_PB_46,25000,
PRPA003_130mm_AP_PB_46,30000,
PRPA006_Shell_152mm_AP_SC_Mk_27_Mod_2,25000,
PRPA006_Shell_152mm_AP_SC_Mk_27_Mod_2,30000,
PRPA009_102MM_AP_1915,20000,
PRPA009_102MM_AP_1915,25000,
PRPA009_102MM_AP_1915,30000,
PRPA011_130MM_AP_PB_46_B2U,25000,
PRPA011_130MM_AP_PB_46_B2U,30000,
PRPA015_305_AP_1911,25000,
PRPA015_305_AP_1911,30000,
PRPA019_130MM_AP_NEPREM,25000,
PRPA019_130MM_AP_NEPREM,30000,
PRPA021_152MM_B35_KUTUZOV,30000,
PRPA035_152MM_B35,30000,
PRPA037_180_AP_B_32_S,25000,
PRPA037_180_AP_B_32_S,30000,
PRPA038_180_AP_B_32_F,30000,
PRPA040_130_AP_P_1911,20000,
PRPA040_130_AP_P_1911,25000,
PRPA040_130_AP_P_1911,30000,
PRPA041_120_AP_P_1905,15000,
PRPA041_120_AP_P_1905,20000,
PRPA041_120_AP_P_1905,25000,
PRPA041_120_AP_P_1905,30000,
PRPA042_152_AP_C,15000,
PRPA042_152_AP_C,20000,
PRPA042_152_AP_C,25000,
PRPA042_152_AP_C,30000,
PRPA045_130_AP_KK,25000,
PRPA045_130_AP_KK,30000,
PRPA047_180_AP_MOLOTOV,30000,
PRPA048_130_AP_P_1917,25000,
PRPA048_130_AP_P_1917,30000,
PRPA050_AP_LGD,25000,
PRPA050_AP_LGD,30000,
PRPA052_AP_OLEG,15000,
PRPA052_AP_OLEG,20000,
PRPA052_AP_OLEG,25000,
PRPA052_AP_OLEG,30000,
PRPA055_130MM_AP_OHOTNIK,25000,
PRPA055_130MM_AP_OHOTNIK,30000,
PRPA057_130MM_AP_PB_42_SM21,25000,
PRPA057_130MM_AP_PB_42_SM21,30000,
PRPA063_130MM_AP_PB46_OLD_GUNS,25000,
PRPA063_130MM_AP_PB46_OLD_GUNS,30000,
PRPA065_130MM_AP_KHABAROVSK,25000,
PRPA065_130MM_AP_KHABAROVSK,30000,
PRPA067_150MM_AP_MAKAROV,25000,
PRPA067_150MM_AP_MAKAROV,30000,
PRPA070_305_AP_REV,25000,
PRPA070_305_AP_REV,30000,
PRPA076_406MM_AP_MOD1914,30000,
PRPA084_152_AP_VARYAG,15000,
PRPA084_152_AP_VARYAG,20000,
PRPA084_152_AP_VARYAG,25000,
PRPA084_152_AP_VARYAG,30000,
PRPA089_152MM_AP_LAZO,30000,
PRPA092_130MM_AP_NEUSTR,25000,
PRPA092_130MM_AP_NEUSTR,30000,
PRPA102_130MM_AP_SMOLENSK,25000,
PRPA102_130MM_AP_SMOLENSK,30000,
PRPA111_152MM_AP_MK2,30000,
PRPA115_152MM_B35_OCHAKOV,30000,
PRPA137_320MM_AP_NOVOROS,30000,
PRPA140_130MM_AP_PB_42_SM21_T11,25000,
PRPA140_130MM_AP_PB_42_SM21_T11,30000,
PRPA146_130MM_AP_PB46_TASH39,25000,
PRPA146_130MM_AP_PB46_TASH39,30000,
PRPA190_130MM_AP_PB_42_R10,25000,
PRPA190_130MM_AP_PB_42_R10,30000,
PRPA194_130MM_AP_PB_42,25000,
PRPA194_130MM_AP_PB_42,30000,
PRPA202_152MM_AP_POZHARSKY,30000,
PSPA002_203MM_AP_CANARIAS,25000,
PSPA002_203MM_AP_CANARIAS,30000,
PSPA005_135MM_AP_BAZAN_IT,25000,
PSPA005_135MM_AP_BAZAN_IT,30000,
PSPA010_152MM_AP_100LBS,20000,
PSPA010_152MM_AP_100LBS,25000,
PSPA010_152MM_AP_100LBS,30000,
PSPA015_203MM_53_1927_AP,30000,
PSPA020_120MM_F_AP,15000,
PSPA020_120MM_F_AP,20000,
PSPA020_120MM_F_AP,25000,
PSPA020_120MM_F_AP,30000,
PSPA022_203MM_50_AP,25000,
PSPA022_203MM_50_AP,30000,
PSPA024_203MM_AP_NUMANCIA,25000,
PSPA024_203MM_AP_NUMANCIA,30000,
PUPA002_152MM_AP_PERTH,25000,
PUPA002_152MM_AP_PERTH,30000,
PUPA006_102MM_SAP_VAMPIRE,20000,
PUPA006_102MM_SAP_VAMPIRE,25000,
PUPA006_102MM_SAP_VAMPIRE,30000,
PUPA008_120_AP_HAIDA,15000,
PUPA008_120_AP_HAIDA,20000,
PUPA008_120_AP_HAIDA,25000,
PUPA008_120_AP_HAIDA,30000,
PUPA010_152MM_AP_MYSORE,25000,
PUPA010_152MM_AP_MYSORE,30000,
PUPA012_114MM_AP_VAMPIRE_2,20000,
PUPA012_114MM_AP_VAMPIRE_2,25000,
PUPA012_114MM_AP_VAMPIRE_2,30000,
PUPA016_120_AP_HURON,20000,
PUPA016_120_AP_HURON,25000,
PUPA016_120_AP_HURON,30000,
PUPA018_133MM_AP_HECTOR,20000,
PUPA018_133MM_AP_HECTOR,25000,
PUPA018_133MM_AP_HECTOR,30000,
PUPA019_152MM_AP_BRISBANE,25000,
PUPA019_152MM_AP_BRISBANE,30000,
PVPA002_152MM_AP_NUEVE,25000,
PVPA002_152MM_AP_NUEVE,30000,
PVPA005_AP_ALBANY_ABREU,20000,
PVPA005_AP_ALBANY_ABREU,25000,
PVPA005_AP_ALBANY_ABREU,30000,
PVPA008_305MM_MX_AP_JANEIRO,30000,
PVPA012_120MM_AP_JURUA,15000,
PVPA012_120MM_AP_JURUA,20000,
PVPA012_120MM_AP_JURUA,25000,
PVPA012_120MM_AP_JURUA,30000,
PVPA018_152MM_AP_130LBS_MK35,25000,
PVPA018_152MM_AP_130LBS_MK35,30000,
PVPA020_152MM_AP_6CRH_MK4,25000,
PVPA020_152MM_AP_6CRH_MK4,30000,
PVPA022_152MM_53_AP_1926,25000,
PVPA022_152MM_53_AP_1926,30000,
PVPA026_152MM_AP_4CRH,20000,
PVPA026_152MM_AP_4CRH,25000,
PVPA026_152MM_AP_4CRH,30000,
PVPA028_152MM_AP_105LBS,20000,
PVPA028_152MM_AP_105LBS,25000,
PVPA028_152MM_AP_105LBS,30000,
PVPA030_152MM_AP_100LBS,20000,
PVPA030_152MM_AP_100LBS,25000,
PVPA030_152MM_AP_100LBS,30000,
PVPA036_152MM_AP_GRAU,25000,
PVPA036_152MM_AP_GRAU,30000,
PWPA002_120_AP_BLYSKAWICA,20000,
PWPA002_120_AP_BLYSKAWICA,25000,
PWPA002_120_AP_BLYSKAWICA,30000,
PWPA004_305MM_AP_VIRIBUS,30000,
PWPA009_120MM_AP_45_M24,20000,
PWPA009_120MM_AP_45_M24,25000,
PWPA009_120MM_AP_45_M24,30000,
PWPA011_100MM_AP_47_OTO1931,20000,
PWPA011_100MM_AP_47_OTO1931,25000,
PWPA011_100MM_AP_47_OTO1931,30000,
PWPA013_120_50_AP_M42,20000,
PWPA013_120_50_AP_M42,25000,
PWPA013_120_50_AP_M42,30000,
PWPA015_100MM_AP_50_K11,15000,
PWPA015_100MM_AP_50_K11,20000,
PWPA015_100MM_AP_50_K11,25000,
PWPA015_100MM_AP_50_K11,30000,
PWPA017_120_AP_50_M50,20000,
PWPA017_120_AP_50_M50,25000,
PWPA017_120_AP_50_M50,30000,
PWPA019_120MM_AP_SMALAND,20000,
PWPA019_120MM_AP_SMALAND,25000,
PWPA019_120MM_AP_SMALAND,30000,
PWPA021_120_AP_50_M36,20000,
PWPA021_120_AP_50_M36,25000,
PWPA021_120_AP_50_M36,30000,
PWPA023_120MM_AP_ORKAN,20000,
PWPA023_120MM_AP_ORKAN,25000,
PWPA023_120MM_AP_ORKAN,30000,
PWPA025_152MM_AP_RAGNAR,25000,
PWPA025_152MM_AP_RAGNAR,30000,
PWPA027_120_AP_T11,20000,
PWPA027_120_AP_T11,25000,
PWPA027_120_AP_T11,30000,
PWPA029_127MM_AP_VELOS,20000,
PWPA029_127MM_AP_VELOS,25000,
PWPA029_127MM_AP_VELOS,30000,
PWPA043_152MM_53_AP_ELLI,25000,
PWPA043_152MM_53_AP_ELLI,30000,
PWPA046_150MM_AP_JAGER,20000,
PWPA046_150MM_AP_JAGER,25000,
PWPA046_150MM_AP_JAGER,30000,
PXPA002_283MM_AP_HYDE,25000,
PXPA002_283MM_AP_HYDE,30000,
PXPA006_305MM_AP_RASPUTIN,25000,
PXPA006_305MM_AP_RASPUTIN,30000,
PXPA012_152MM_AP_DR_FRANKY,20000,
PXPA012_152MM_AP_DR_FRANKY,25000,
PXPA012_152MM_AP_DR_FRANKY,30000,
PXPA014_120MM_AP_HELLSINK,20000,
PXPA014_120MM_AP_HELLSINK,25000,
PXPA014_120MM_AP_HELLSINK,30000,
PXPA017_152MM_AP_MK5,25000,
PXPA017_152MM_AP_MK5,30000,
PXPA022_Shell_127mm_AP_SC_Mk_38,10000,
PXPA022_Shell_127mm_AP_SC_Mk_38,15000,
PXPA022_Shell_127mm_AP_SC_Mk_38,20000,
PXPA022_Shell_127mm_AP_SC_Mk_38,25000,
PXPA022_Shell_127mm_AP_SC_Mk_38,30000,
PXPA023_Shell_203mm_AP_AP_Mk_21,25000,
PXPA023_Shell_203mm_AP_AP_Mk_21,30000,
PXPA025_128MM_AP_C41,20000,
PXPA025_128MM_AP_C41,25000,
PXPA025_128MM_AP_C41,30000,
PXPA036_220_AP_B_23,15000,
PXPA036_220_AP_B_23,20000,
PXPA036_220_AP_B_23,25000,
PXPA036_220_AP_B_23,30000,
PXPA045_128MM_AP_SK_C34,20000,
PXPA045_128MM_AP_SK_C34,25000,
PXPA045_128MM_AP_SK_C34,30000,
PXPA048_Shell_155mm_AP_APC_Type_91,25000,
PXPA048_Shell_155mm_AP_APC_Type_91,30000,
PXPA051_Shell_406mm_AP_AP_Mk_8,30000,
PXPA062_203MM_50_1924_AP,30000,
PXPA064_Shell_127mm_AP_SC_Mk_38,20000,
